"hh_key","monthnumb","pricepromo","retailpromo","catalogpromo","item","gender","married","income","id"
1451275,1,0,0,4,0,"M",1,62500,573
1451865,1,0,0,5,0,"F",1,225000,574
1452879,1,2,1,8,3,"F",1,137500,575
1454110,1,0,0,6,0,"F",1,62500,576
1454343,1,1,0,8,1,"M",0,30000,577
1454425,1,0,0,3,0,"F",1,112500,578
1454661,1,0,1,9,2,"F",1,87500,579
1455466,1,0,1,8,0,"F",1,87500,580
1455615,1,0,0,1.87640452384949,0,"F",1,7500,581
1455721,1,0,0,1,1,"M",1,87500,582
1455906,1,0,0,7,0,"F",1,250000,583
1456029,1,0,0,6,0,"F",1,42500,584
1456155,1,2,0,5,3,"F",1,250000,585
1456186,1,0,0,3,0,"F",1,20000,586
1456531,1,1,1,8,3,"F",1,187500,587
1456609,1,0,0,3.46666669845581,0,"F",1,62500,588
1456628,1,0,1,9,1,"F",1,250000,589
1456919,1,0,0,6,0,"F",1,30000,590
1457625,1,0,1,3,0,"F",1,112500,591
1457777,1,0,1,8,0,"F",1,62500,592
1457830,1,0,0,4,0,"F",1,112500,593
1457984,1,0,1,9,0,"F",1,112500,594
1458214,1,1,1,5,2,"F",1,225000,595
1460277,1,0,0,5,1,"F",1,62500,596
1460380,1,0,1,10,0,"F",0,42500,597
1460953,1,0,1,9,0,"F",0,250000,598
1461151,1,0,0,2.64948463439941,0,"F",1,87500,599
1461397,1,0,2,9,0,"F",1,137500,600
1462847,1,3,0,5,3,"F",1,162500,601
1462878,1,0,1,9,2,"F",1,7500,602
1463072,1,0,1,6,0,"F",1,87500,603
1464188,1,0,0,1.54166662693024,0,"F",1,137500,604
1464264,1,0,2,7,0,"M",1,112500,605
1464335,1,1,1,9,1,"F",1,187500,606
1464618,1,0,1,8,0,"F",1,112500,607
1465220,1,2,1,9,2,"F",1,137500,608
1466204,1,0,0,9,0,"F",1,87500,609
1466494,1,0,0,3,0,"M",1,20000,610
1466816,1,0,1,11,0,"F",1,137500,611
1466833,1,0,1,8,0,"F",1,87500,612
1466886,1,0,1,6,0,"F",1,137500,613
1466955,1,0,1,8,0,"F",1,250000,614
1467019,1,0,0,7,0,"F",0,137500,615
1467058,1,0,1,8,0,"F",0,20000,616
1467155,1,0,1,5,0,"M",0,62500,617
1467520,1,0,0,5,0,"F",1,250000,618
1467621,1,1,0,5,1,"F",1,62500,619
1468654,1,0,0,3,0,"F",1,87500,620
1468709,1,0,0,5,1,"F",1,30000,621
1468714,1,0,1,7,0,"F",0,112500,622
1468733,1,0,1,6,0,"F",1,62500,623
1468745,1,0,0,8,1,"M",1,62500,624
1469175,1,1,2,14,1,"F",0,87500,625
1469204,1,0,0,5,0,"F",1,112500,626
1469239,1,0,2,10,2,"F",1,112500,627
1469248,1,0,0,5,0,"F",1,112500,628
1469990,1,0,1,11,0,"M",1,187500,629
1470110,1,0,1,8,1,"F",0,62500,630
1470965,1,2,1,11,2,"F",0,62500,631
1471445,1,0,0,5,0,"F",1,162500,632
1471473,1,0,0,5,1,"M",1,62500,633
1471528,1,1,1,7,2,"F",1,112500,634
1471566,1,0,0,3,1,"F",1,30000,635
1471723,1,0,1,11,1,"F",1,187500,636
1471767,1,0,0,6,0,"M",1,87500,637
1471934,1,0,0,4,0,"F",0,112500,638
1472977,1,0,1,7,0,"F",1,87500,639
1474598,1,0,1,8,2,"M",1,87500,640
1475170,1,0,1,10,1,"M",0,87500,641
1477477,1,0,0,1.65277779102325,0,"M",0,112500,642
1478058,1,0,1,4,0,"F",1,87500,643
1478617,1,0,0,7,0,"F",1,225000,644
1479489,1,0,1,7,0,"F",1,62500,645
1480578,1,0,0,4,0,"F",0,62500,646
1481279,1,3,0,6,4,"F",0,162500,647
1481476,1,0,1,5,0,"F",1,7500,648
1482005,1,0,0,1,0,"M",1,62500,649
1482267,1,0,0,4.60747671127319,0,"F",1,225000,650
1482614,1,0,1,1,0,"F",0,87500,651
1482816,1,0,0,5,0,"F",1,62500,652
1483049,1,1,1,8,1,"F",0,20000,653
1484259,1,0,1,8,0,"F",0,7500,654
1484519,1,0,1,7,0,"F",1,42500,655
1484930,1,1,0,6,1,"F",1,162500,656
1486404,1,0,1,4,0,"F",0,42500,657
1487790,1,0,1,7,0,"M",1,187500,658
1488086,1,0,0,2,0,"F",1,112500,659
1489319,1,0,0,5,0,"F",0,42500,660
1490014,1,0,0,4,1,"M",1,62500,661
1491416,1,0,1,10,0,"F",0,112500,662
1491563,1,0,0,1,0,"M",1,162500,663
1492025,1,0,1,7,0,"F",1,62500,664
1492036,1,0,0,1,0,"F",1,87500,665
1493569,1,0,0,2.9223301410675,0,"F",1,112500,666
1498287,1,0,1,8,0,"F",1,162500,667
1498483,1,0,0,2,0,"F",1,62500,668
1498656,1,0,1,6,0,"M",1,137500,669
1501397,1,0,0,8,1,"M",1,112500,670
1501443,1,0,1,8,0,"F",0,7500,671
1501825,1,2,0,2,2,"F",1,225000,672
1501848,1,0,0,5,0,"F",1,112500,673
1501917,1,0,0,3,0,"F",1,137500,674
1502135,1,0,0,5,0,"F",1,87500,675
1502146,1,0,1,9,0,"F",1,62500,676
1502599,1,1,1,8,1,"F",1,187500,677
1504289,1,1,0,6,1,"F",1,137500,678
1507421,1,0,0,1,0,"F",0,20000,679
1509331,1,0,1,11,0,"M",1,62500,680
1509782,1,0,0,3,0,"F",1,62500,681
1509874,1,0,0,1.95402300357819,0,"F",1,42500,682
1511973,1,0,0,4,0,"M",0,7500,683
1512249,1,0,1,6,0,"F",1,187500,684
1512656,1,0,3,9,1,"F",1,187500,685
1513530,1,0,1,7,0,"F",1,62500,686
1513806,1,0,0,2,2,"F",1,62500,687
1514087,1,1,0,3,1,"F",0,112500,688
1514098,1,0,1,6,0,"F",1,187500,689
1514327,1,0,0,5,0,"F",0,87500,690
1514351,1,0,0,5,2,"M",1,187500,691
1514819,1,0,0,2,0,"F",1,30000,692
1516894,1,0,0,2,0,"M",1,250000,693
1518132,1,0,1,8,1,"F",0,62500,694
1518564,1,0,0,4.04854345321655,0,"F",1,112500,695
1519598,1,0,2,8,1,"F",1,187500,696
1520012,1,0,0,3.72380948066711,0,"F",1,187500,697
1520720,1,1,1,10,2,"F",1,62500,698
1522154,1,0,1,7,0,"F",1,137500,699
1522471,1,0,0,5,0,"M",1,162500,700
1523997,1,1,1,7,1,"F",1,225000,701
1524038,1,0,1,9,1,"F",1,250000,702
1524967,1,0,0,1,1,"F",1,250000,703
1525049,1,1,1,7,3,"F",1,187500,704
1525556,1,0,1,9,0,"M",1,162500,705
1526044,1,0,0,6,0,"M",1,87500,706
1526280,1,0,0,5,0,"M",1,20000,707
1526638,1,0,0,3,0,"F",1,225000,708
1527800,1,0,0,2,0,"F",1,137500,709
1527932,1,0,0,7,0,"F",1,187500,710
1527966,1,0,0,4,1,"F",1,250000,711
1528038,1,0,0,3,0,"M",1,225000,712
1528103,1,0,1,13,1,"F",1,225000,713
1528515,1,0,0,2,0,"F",0,225000,714
1529646,1,0,1,6,1,"F",1,225000,715
1530199,1,0,0,1,0,"M",1,62500,716
1530200,1,0,1,6,0,"F",1,137500,717
1530561,1,0,0,5,0,"F",1,42500,718
1530887,1,0,1,7,0,"F",1,87500,719
1531800,1,0,1,8,1,"F",0,62500,720
1531915,1,0,0,1,0,"F",1,250000,721
1531924,1,1,1,6,1,"F",0,225000,722
1531984,1,0,1,8,1,"F",0,42500,723
1532052,1,0,0,4,0,"M",1,87500,724
1532113,1,0,1,7,0,"F",1,87500,725
1532334,1,0,1,7,0,"F",1,225000,726
1532420,1,0,0,1,0,"F",1,30000,727
1532431,1,0,1,6,0,"F",0,20000,728
1532738,1,0,2,13,1,"F",1,225000,729
1532841,1,1,1,7,1,"F",1,42500,730
1533843,1,0,1,8,0,"F",1,42500,731
1533874,1,0,1,10,0,"F",1,137500,732
1533971,1,1,1,9,1,"F",1,137500,733
1534792,1,1,1,6,1,"F",1,187500,734
1535057,1,0,1,9,1,"F",1,137500,735
1535333,1,0,1,11,1,"M",1,87500,736
1535547,1,1,1,9,1,"F",1,187500,737
1535701,1,1,1,12,2,"M",1,62500,738
1535732,1,1,1,8,1,"F",1,187500,739
1535755,1,0,0,6,0,"F",1,112500,740
1536000,1,0,1,6,0,"F",1,187500,741
1536405,1,0,0,7,0,"F",1,62500,742
1536527,1,0,0,2,0,"F",1,225000,743
1536579,1,0,0,5,1,"F",1,187500,744
1537347,1,0,1,8,1,"F",1,225000,745
1537995,1,0,0,1.37096774578094,0,"F",0,62500,746
1538175,1,3,1,10,3,"F",1,250000,747
1538662,1,1,1,10,1,"F",1,112500,748
1538919,1,0,0,5,0,"F",1,250000,749
1539494,1,0,1,9,2,"F",1,250000,750
1539570,1,0,0,4,0,"F",1,87500,751
1540059,1,0,1,8,1,"M",1,87500,752
1540194,1,0,0,1.70422530174255,0,"F",1,187500,753
1540364,1,0,1,10,1,"F",1,7500,754
1540829,1,0,0,5,0,"F",1,187500,755
1540910,1,3,1,8,3,"F",1,137500,756
1540936,1,0,1,8,0,"F",1,62500,757
1541156,1,1,1,10,1,"F",1,7500,758
1541593,1,0,1,5,0,"F",1,250000,759
1541662,1,0,1,8,2,"F",1,112500,760
1541734,1,0,1,10,1,"F",1,137500,761
1541834,1,0,0,2,1,"F",1,250000,762
1541894,1,1,0,4,1,"F",0,42500,763
1542247,1,0,1,6,0,"F",1,225000,764
1542523,1,1,1,11,3,"F",1,187500,765
1542740,1,0,1,7,0,"F",0,30000,766
1543012,1,0,0,7,0,"M",1,112500,767
1543181,1,0,1,9,1,"M",1,250000,768
1543552,1,0,1,10,1,"F",0,112500,769
1543563,1,1,1,9,1,"F",1,250000,770
1543633,1,0,1,7,0,"F",1,112500,771
1544590,1,1,2,11,2,"F",0,187500,772
1544693,1,1,2,12,2,"F",1,250000,773
1545273,1,0,1,9,1,"F",0,137500,774
1545322,1,1,1,7,1,"M",1,250000,775
1546709,1,0,0,3,0,"F",1,250000,776
1546922,1,0,0,8,0,"M",1,137500,777
1546932,1,0,1,8,0,"F",0,112500,778
1546959,1,0,1,5,0,"F",1,187500,779
1546989,1,2,1,9,2,"M",1,225000,780
1547464,1,0,1,5,0,"F",1,87500,781
1547476,1,0,0,5,0,"F",0,225000,782
1547622,1,0,0,4,0,"F",1,187500,783
1547752,1,0,0,3.74757289886475,0,"F",1,112500,784
1547850,1,1,0,5,1,"F",1,20000,785
1548040,1,0,0,5,0,"F",0,112500,786
1548129,1,0,1,6,1,"F",1,112500,787
1548209,1,0,1,6,1,"F",1,20000,788
1548503,1,0,2,6,0,"F",1,62500,789
1548540,1,0,1,7,1,"F",1,87500,790
1548673,1,0,1,9,2,"F",1,112500,791
1549599,1,0,1,8,0,"M",1,187500,792
1550040,1,0,1,9,2,"M",1,20000,793
1550161,1,0,1,9,0,"F",1,62500,794
1550456,1,0,1,5,0,"F",1,225000,795
1550894,1,0,0,4,0,"F",1,87500,796
1551030,1,0,1,6,0,"F",1,225000,797
1551330,1,0,0,3.02857136726379,0,"M",1,87500,798
1551510,1,0,0,3,0,"F",1,162500,799
1551891,1,1,1,8,1,"F",1,187500,800
1552409,1,0,0,6,0,"M",1,137500,801
1552458,1,1,0,4,1,"F",1,62500,802
1552507,1,1,0,6,1,"F",1,137500,803
1552803,1,3,1,6,3,"F",1,225000,804
1552831,1,0,1,4,1,"M",1,112500,805
1553098,1,0,1,9,0,"F",1,87500,806
1553185,1,0,1,6,0,"F",1,187500,807
1553615,1,1,1,9,1,"F",1,187500,808
1553840,1,3,2,10,8,"M",1,20000,809
1553857,1,0,0,2.21875,0,"M",1,87500,810
1553951,1,1,2,6,1,"F",1,225000,811
1554033,1,0,0,4,2,"F",1,62500,812
1554034,1,1,1,5,1,"F",1,162500,813
1554062,1,0,0,1,0,"F",1,87500,814
1554533,1,1,1,8,1,"F",1,62500,815
1554853,1,0,0,1,0,"M",1,42500,816
1554983,1,0,0,8,1,"M",1,87500,817
1555310,1,0,1,11,0,"F",1,187500,818
1555529,1,0,0,3,0,"M",1,225000,819
1555776,1,1,1,8,1,"F",1,20000,820
1555876,1,0,0,5,1,"F",0,112500,821
1556592,1,0,0,6,0,"F",1,62500,822
1556634,1,0,0,3.0238094329834,0,"M",0,87500,823
1556652,1,0,1,8,2,"F",1,42500,824
1557407,1,0,0,1,0,"F",1,162500,825
1557751,1,1,1,5,1,"F",1,162500,826
1558181,1,0,1,6,1,"F",0,62500,827
1558593,1,1,1,9,1,"F",1,137500,828
1559861,1,0,1,1,0,"F",0,20000,829
1560624,1,2,0,1,2,"F",1,62500,830
1561366,1,0,1,7,0,"F",1,62500,831
1561573,1,0,0,2,1,"F",1,137500,832
1563321,1,1,0,6,1,"F",1,187500,833
1563505,1,0,0,4,0,"M",0,62500,834
1563807,1,2,1,9,3,"F",0,112500,835
1564353,1,0,1,5,0,"F",1,137500,836
1564381,1,0,1,7,0,"F",1,42500,837
1564432,1,0,0,7,0,"F",1,20000,838
1564440,1,0,0,4,0,"F",1,62500,839
1564588,1,0,0,2.78723406791687,0,"F",1,162500,840
1565437,1,0,1,8,0,"F",1,87500,841
1565459,1,0,1,8,0,"F",1,162500,842
1565552,1,0,0,3,0,"F",1,187500,843
1565565,1,0,1,7,2,"M",0,112500,844
1565621,1,0,1,3,0,"F",1,42500,845
1566766,1,0,1,5,0,"F",1,62500,846
1566910,1,0,0,2,0,"M",0,42500,847
1567216,1,0,1,7,0,"F",1,112500,848
1567225,1,0,1,9,0,"F",1,42500,849
1567585,1,0,1,9,0,"M",0,87500,850
1568736,1,2,0,5,2,"F",1,137500,851
1569143,1,0,1,9,2,"F",1,87500,852
1569250,1,0,0,8,0,"M",0,7500,853
1570352,1,0,0,4,0,"F",1,62500,854
1570791,1,0,0,2,0,"F",1,112500,855
1571168,1,0,0,5,0,"F",1,42500,856
1571704,1,0,1,10,1,"F",1,42500,857
1572013,1,0,1,5,0,"F",1,87500,858
1572475,1,0,1,6,1,"F",1,87500,859
1572791,1,0,0,2,0,"F",0,137500,860
1572826,1,0,1,7,0,"F",1,87500,861
1572876,1,0,0,5,0,"M",0,20000,862
1573368,1,0,0,10,2,"M",0,62500,863
1573406,1,0,0,1.85227274894714,0,"F",1,87500,864
1573782,1,0,0,5,0,"F",1,112500,865
1573961,1,3,1,10,5,"M",1,62500,866
1574217,1,0,0,6,0,"M",1,187500,867
1574944,1,0,0,8,0,"F",1,87500,868
1575622,1,0,1,6,0,"F",1,137500,869
1575638,1,0,1,8,0,"F",1,87500,870
1575664,1,0,0,2,0,"F",0,20000,871
1576304,1,0,1,9,0,"M",1,250000,872
1576669,1,0,1,8,2,"F",1,112500,873
1576876,1,0,0,3.92452836036682,0,"F",1,137500,874
1576998,1,0,0,5,0,"F",1,250000,875
1577505,1,0,0,3,0,"M",0,20000,876
1577931,1,0,1,10,3,"F",0,112500,877
1580292,1,0,1,10,0,"F",1,250000,878
1580324,1,0,1,5,0,"M",1,87500,879
1580380,1,1,1,9,1,"F",1,187500,880
1580422,1,0,0,1,0,"M",1,225000,881
1580699,1,0,0,3.9813084602356,0,"M",1,30000,882
1581113,1,0,1,9,1,"F",0,112500,883
1581720,1,0,0,1,0,"F",1,250000,884
1582050,1,0,0,6,0,"F",1,137500,885
1582294,1,0,0,3,0,"F",1,250000,886
1582445,1,0,0,3,0,"F",1,137500,887
1582970,1,0,0,2,0,"F",1,187500,888
1583212,1,0,0,4,0,"F",1,250000,889
1583903,1,0,1,10,3,"F",1,250000,890
1583918,1,0,1,6,0,"F",0,162500,891
1584353,1,0,1,9,1,"F",0,87500,892
1584557,1,0,0,5,0,"F",1,62500,893
1584736,1,0,1,5,0,"F",0,87500,894
1584822,1,1,1,8,1,"F",1,62500,895
1585152,1,0,0,6,1,"F",1,30000,896
1586387,1,0,1,9,0,"F",1,187500,897
1586988,1,0,1,7,0,"F",1,87500,898
1587401,1,1,1,10,2,"F",1,87500,899
1587615,1,0,1,6,0,"F",1,30000,900
1587812,1,1,1,7,1,"F",1,225000,901
1588035,1,0,0,1,0,"F",1,112500,902
1588596,1,0,0,8,0,"M",1,137500,903
1588827,1,0,0,1,0,"M",1,137500,904
1588865,1,0,0,4,0,"M",1,112500,905
1589682,1,0,1,11,0,"F",1,250000,906
1589774,1,0,0,7,1,"M",1,62500,907
1590492,1,0,1,7,0,"M",1,250000,908
1590674,1,3,0,9,5,"F",1,20000,909
1590711,1,3,1,5,3,"F",1,187500,910
1590921,1,0,1,11,1,"F",1,250000,911
1590969,1,0,1,7,0,"F",0,42500,912
1591056,1,0,0,2.09876537322998,0,"F",1,225000,913
1591165,1,0,0,2,0,"F",1,250000,914
1591251,1,0,1,9,0,"F",0,87500,915
1591366,1,1,1,9,2,"M",1,250000,916
1591670,1,0,0,9,0,"M",1,137500,917
1591722,1,0,0,4,0,"F",0,62500,918
1591917,1,0,1,8,0,"F",1,187500,919
1591990,1,0,0,2.26373624801636,0,"M",0,42500,920
1592216,1,0,1,8,1,"F",1,62500,921
1592278,1,2,0,6,2,"F",1,187500,922
1592293,1,0,1,8,0,"F",1,112500,923
1592707,1,1,1,8,1,"F",1,250000,924
1592744,1,0,1,9,2,"F",0,112500,925
1592908,1,0,1,6,1,"F",1,87500,926
1593038,1,0,2,9,0,"F",1,112500,927
1593301,1,0,0,7,0,"M",1,62500,928
1593487,1,0,1,9,1,"M",1,87500,929
1593651,1,0,0,5,0,"F",1,42500,930
1593813,1,0,1,8,0,"F",0,20000,931
1594152,1,0,1,8,0,"F",1,87500,932
1594307,1,0,1,7,0,"F",0,87500,933
1594407,1,0,1,8,0,"F",1,187500,934
1594775,1,0,0,8,0,"F",1,42500,935
1596452,1,0,0,6,1,"F",1,112500,936
1596829,1,0,1,7,0,"M",1,112500,937
1597491,1,0,0,2,0,"F",1,42500,938
1598463,1,0,1,9,0,"F",1,62500,939
1598633,1,1,1,10,3,"F",1,112500,940
1598919,1,0,0,2,0,"F",0,62500,941
1599722,1,0,1,5,0,"M",1,42500,942
1599748,1,0,1,8,3,"F",0,7500,943
1601262,1,0,0,7,0,"F",1,62500,944
1601710,1,0,0,5,0,"F",1,87500,945
1601726,1,2,1,8,3,"F",1,87500,946
1602013,1,0,0,2,0,"F",0,42500,947
1602093,1,0,0,1,0,"M",1,42500,948
1602541,1,1,1,4,2,"M",1,112500,949
1603217,1,0,1,8,1,"F",1,62500,950
1603225,1,0,1,6,0,"F",0,225000,951
1603429,1,2,1,10,3,"F",1,62500,952
1604015,1,0,0,5,1,"F",1,62500,953
1604126,1,1,0,6,1,"F",1,112500,954
1604128,1,0,0,6,0,"F",0,187500,955
1604268,1,0,0,2.06578946113586,0,"F",1,62500,956
1604528,1,0,1,5,0,"F",1,112500,957
1605044,1,0,1,9,0,"F",1,225000,958
1605048,1,0,0,2,0,"F",1,187500,959
1605961,1,1,1,8,1,"F",0,112500,960
1608086,1,0,1,5,0,"F",0,112500,961
1608536,1,0,0,4.42990636825562,1,"M",1,87500,962
1608611,1,0,1,6,0,"F",1,62500,963
1608612,1,0,2,10,1,"F",0,20000,964
1608644,1,0,1,6,0,"F",0,250000,965
1609138,1,0,0,1,0,"F",1,112500,966
1609335,1,1,1,7,2,"F",1,87500,967
1609688,1,0,1,6,0,"F",0,42500,968
1609694,1,1,0,4,1,"M",1,42500,969
1609742,1,0,1,10,1,"F",1,20000,970
1610234,1,0,1,8,0,"F",1,42500,971
1610404,1,2,0,6,2,"M",0,62500,972
1611512,1,0,0,1,0,"F",1,30000,973
1611563,1,0,0,3,0,"F",1,250000,974
1612208,1,1,1,10,1,"M",1,187500,975
1612444,1,1,1,11,1,"F",1,250000,976
1612702,1,0,0,4,0,"F",1,137500,977
1612863,1,1,1,7,1,"F",0,42500,978
1612987,1,1,1,11,5,"F",0,187500,979
1613295,1,0,1,13,0,"F",1,7500,980
1613630,1,0,0,5,0,"F",1,137500,981
1613669,1,0,0,4.62376260757446,0,"F",1,225000,982
1613754,1,0,0,2,0,"F",1,250000,983
1613787,1,0,1,5,0,"M",1,187500,984
1614408,1,0,0,4,0,"F",1,225000,985
1614896,1,0,1,5,0,"F",0,112500,986
1614950,1,0,2,8,1,"F",1,62500,987
1614982,1,0,1,10,1,"M",0,62500,988
1615046,1,1,0,6,3,"F",0,42500,989
1615126,1,0,0,1,0,"M",1,112500,990
1616126,1,0,0,1,0,"F",1,112500,991
1616413,1,0,0,2,0,"F",1,42500,992
1617245,1,1,1,7,1,"F",0,30000,993
1617490,1,2,1,7,3,"F",1,187500,994
1617675,1,0,1,6,1,"F",0,87500,995
1617709,1,0,0,2,0,"F",1,62500,996
1618855,1,0,0,3.57281541824341,0,"F",0,62500,997
1619223,1,0,0,4,0,"F",1,20000,998
1620927,1,1,0,6,1,"M",0,112500,999
1620942,1,0,2,6,0,"F",1,20000,1000
117514,2,0,1,8,0,"F",0,42500,1
287398,2,0,0,1,0,"F",0,42500,2
469734,2,0,1,9,1,"F",1,250000,3
1054974,2,0,1,5,0,"F",1,137500,4
1060246,2,0,1,9,0,"F",1,62500,5
1061355,2,0,1,6,0,"F",1,87500,6
1061649,2,0,0,4,0,"M",1,225000,7
1062171,2,0,1,7,0,"F",1,250000,8
1063617,2,0,1,5,0,"F",1,250000,9
1068288,2,0,1,7,1,"F",0,30000,10
1071414,2,0,1,4,1,"F",1,62500,11
1077480,2,0,0,3,0,"F",0,62500,12
1081075,2,1,1,6,2,"F",1,250000,13
1081928,2,0,1,6,0,"F",1,62500,14
1082351,2,0,0,1.92941176891327,1,"F",0,30000,15
1087152,2,0,2,6,0,"F",1,187500,16
1089142,2,0,2,5,0,"F",1,87500,17
1091840,2,0,2,7,0,"F",1,30000,18
1094021,2,0,0,1,0,"F",1,87500,19
1094281,2,0,0,2,0,"F",1,62500,20
1100417,2,0,0,4,0,"F",1,62500,21
1100757,2,0,0,4,0,"F",0,112500,22
1102828,2,0,1,10,0,"F",0,62500,23
1103923,2,0,0,3,0,"F",1,225000,24
1107037,2,0,2,5,1,"F",1,112500,25
1108749,2,0,1,8,0,"F",0,87500,26
1108764,2,0,0,4,0,"F",0,62500,27
1111628,2,0,1,5,0,"F",1,137500,28
1111718,2,0,0,7,1,"F",1,112500,29
1114150,2,0,0,3,0,"F",0,30000,30
1117270,2,0,0,2,0,"M",1,20000,31
1120531,2,0,0,6,1,"F",1,62500,32
1122158,2,0,1,5,0,"F",0,62500,33
1128451,2,0,2,6,0,"F",1,42500,34
1136393,2,0,0,8,0,"F",0,112500,35
1136784,2,0,0,3,0,"M",0,225000,36
1139371,2,0,0,3,1,"F",0,42500,37
1139886,2,0,0,5,1,"F",1,112500,38
1144195,2,0,0,6,1,"M",1,250000,39
1144979,2,0,2,13,0,"F",1,112500,40
1145339,2,0,0,8,1,"F",1,62500,41
1145483,2,0,0,3,0,"F",0,7500,42
1146117,2,0,0,4,0,"M",0,87500,43
1147315,2,0,1,7,0,"F",1,187500,44
1148446,2,0,0,6,1,"F",0,20000,45
1149897,2,0,0,3,0,"M",0,30000,46
1149964,2,0,1,6,0,"F",1,42500,47
1150751,2,0,0,3,0,"M",0,7500,48
1150797,2,0,1,6,1,"F",1,162500,49
1151559,2,0,2,9,1,"F",1,112500,50
1151769,2,0,2,9,3,"F",0,112500,51
1152166,2,0,0,5,0,"M",1,137500,52
1152366,2,0,0,1,0,"F",1,87500,53
1153528,2,0,1,7,0,"M",1,62500,54
1153766,2,0,1,7,1,"F",1,162500,55
1155123,2,0,0,1,0,"F",1,112500,56
1156205,2,0,1,8,1,"F",0,112500,57
1156827,2,0,1,7,0,"F",0,7500,58
1157198,2,0,1,7,1,"F",1,20000,59
1165832,2,0,1,7,2,"F",0,62500,60
1166157,2,1,1,10,2,"F",0,137500,61
1167911,2,0,1,8,0,"F",1,87500,62
1168134,2,0,1,7,0,"F",0,162500,63
1168271,2,0,2,6,0,"F",1,112500,64
1171923,2,0,0,5,0,"F",0,62500,65
1172112,2,0,0,8,0,"F",0,20000,66
1174038,2,0,0,1,0,"M",1,112500,67
1174562,2,0,0,4,0,"F",1,62500,68
1174985,2,0,1,7,0,"F",1,62500,69
1176048,2,0,1,7,1,"F",1,62500,70
1179432,2,0,0,6,0,"F",1,87500,71
1179878,2,0,0,2,0,"M",1,62500,72
1180407,2,0,2,6,0,"F",0,62500,73
1180590,2,0,2,5,0,"F",0,112500,74
1180640,2,0,1,4,0,"F",1,62500,75
1181283,2,0,0,4,1,"F",1,62500,76
1181372,2,0,0,3,0,"M",1,62500,77
1181576,2,0,0,3,0,"F",1,87500,78
1182877,2,0,1,4,0,"M",1,62500,79
1184139,2,0,1,4,0,"F",1,20000,80
1184169,2,0,1,9,2,"F",1,112500,81
1184297,2,0,2,5,1,"M",1,112500,82
1184913,2,0,1,4,0,"F",1,87500,83
1185813,2,0,0,2,0,"M",1,87500,84
1185876,2,0,0,1.11764705181122,0,"F",1,137500,85
1186126,2,0,2,7,0,"F",1,62500,86
1187131,2,0,0,1,0,"M",0,42500,87
1187232,2,0,1,5,0,"F",0,62500,88
1187420,2,0,2,6,0,"F",1,87500,89
1187873,2,1,0,7,1,"M",1,112500,90
1187978,2,0,1,6,0,"F",1,62500,91
1188069,2,0,0,3,0,"F",1,162500,92
1188761,2,0,1,6,0,"F",1,162500,93
1188833,2,1,0,3,2,"F",1,62500,94
1189258,2,0,0,5,0,"F",1,225000,95
1189412,2,0,0,2.08641982078552,0,"F",1,20000,96
1189715,2,0,0,4,0,"M",1,162500,97
1189764,2,0,0,2,0,"F",1,137500,98
1190134,2,0,1,8,0,"F",0,20000,99
1190711,2,0,1,7,0,"F",1,162500,100
1191253,2,0,1,6,1,"F",0,62500,101
1191595,2,0,0,5,0,"F",1,62500,102
1191968,2,0,1,4,0,"F",1,112500,103
1192704,2,0,1,7,0,"F",1,62500,104
1192874,2,0,1,5,0,"F",1,62500,105
1193114,2,0,1,7,0,"F",1,162500,106
1193232,2,0,0,1,2,"M",1,112500,107
1193743,2,0,1,9,0,"F",1,20000,108
1193751,2,0,0,3,0,"F",0,42500,109
1193787,2,0,0,3,0,"F",1,62500,110
1194121,2,0,1,5,0,"F",0,42500,111
1194319,2,0,2,6,0,"F",0,62500,112
1194477,2,0,2,12,1,"F",1,112500,113
1195243,2,0,1,7,0,"F",1,62500,114
1195315,2,0,1,5,0,"M",1,112500,115
1195629,2,0,1,6,0,"M",1,62500,116
1196370,2,0,1,9,1,"F",0,137500,117
1196373,2,0,1,4,0,"F",1,87500,118
1196532,2,0,1,8,1,"F",1,112500,119
1196672,2,0,1,6,0,"F",0,62500,120
1196715,2,0,1,5,0,"F",1,62500,121
1196867,2,0,1,8,1,"F",1,62500,122
1197628,2,0,0,3,0,"M",0,137500,123
1198131,2,0,0,3,0,"F",0,42500,124
1198229,2,0,1,4,0,"F",1,62500,125
1198340,2,0,0,2.20731711387634,0,"F",1,112500,126
1198656,2,0,0,1,0,"F",0,42500,127
1198936,2,0,2,9,1,"M",0,162500,128
1199872,2,0,1,7,0,"F",0,87500,129
1202556,2,0,1,7,1,"F",1,62500,130
1204291,2,0,0,1,0,"F",0,20000,131
1204517,2,0,1,7,0,"F",1,62500,132
1204703,2,0,0,5,0,"F",0,87500,133
1205899,2,0,0,4,0,"F",1,162500,134
1207119,2,0,1,5,0,"F",1,62500,135
1208107,2,0,0,2,0,"F",1,112500,136
1208888,2,0,0,1,0,"F",0,20000,137
1209486,2,0,1,6,1,"F",1,62500,138
1209955,2,0,0,3,0,"M",1,225000,139
1210800,2,0,1,6,0,"F",1,250000,140
1211027,2,0,1,6,0,"F",1,112500,141
1211068,2,0,0,10,0,"F",0,250000,142
1211288,2,0,2,6,0,"F",0,7500,143
1211807,2,0,0,3,1,"F",1,42500,144
1212464,2,0,1,5,0,"F",0,42500,145
1213078,2,1,1,7,1,"F",1,250000,146
