"date","week_in_month","department","day","team","targeted_productivity","smv","over_time","incentive","idle_time","idle_men","no_of_style_change","no_of_workers","actual_productivity","wip_sewing","Y"
2015-03-03,"week_1",1,"Tuesday","5",0.7,4.6,3360,0,0,0,0,8,0.354444444,0,0
2015-03-03,"week_1",1,"Tuesday","6",0.75,2.9,3360,0,0,0,0,8,0.309333333,0,0
2015-03-03,"week_1",0,"Tuesday","2",0.4,15.28,5400,0,6.5,30,1,45,0.30277037,157,0
2015-03-04,"week_1",1,"Wednesday","3",0.8,4.6,1200,0,0,0,0,10,0.939166667,0,1
2015-03-04,"week_1",1,"Wednesday","8",0.8,4.6,960,0,0,0,0,8,0.930416667,0,1
2015-03-04,"week_1",1,"Wednesday","12",0.8,4.6,1080,0,0,0,0,9,0.885925926,0,1
2015-03-04,"week_1",1,"Wednesday","9",0.75,2.9,960,0,0,0,0,8,0.83375,0,1
2015-03-04,"week_1",1,"Wednesday","1",0.7,3.94,960,0,0,0,0,8,0.806879167,0,1
2015-03-04,"week_1",1,"Wednesday","4",0.7,3.94,960,0,0,0,0,8,0.806058333,0,1
2015-03-04,"week_1",0,"Wednesday","11",0.8,11.41,0,38,0,0,0,56,0.800701754,433,1
2015-03-04,"week_1",0,"Wednesday","12",0.8,15.26,4080,50,0,0,0,34,0.800401961,961,1
2015-03-04,"week_1",0,"Wednesday","3",0.8,29.4,6840,63,0,0,0,57,0.800333333,1169,1
2015-03-04,"week_1",0,"Wednesday","7",0.8,30.1,3960,50,0,0,0,59,0.800055762,874,1
2015-03-04,"week_1",0,"Wednesday","4",0.7,26.82,6960,60,0,0,0,58,0.799975862,1028,1
2015-03-04,"week_1",0,"Wednesday","1",0.7,26.82,6960,50,0,0,0,58,0.750651724,1772,1
2015-03-04,"week_1",0,"Wednesday","9",0.75,18.79,6240,34,0,0,0,52,0.750395513,1206,1
2015-03-04,"week_1",0,"Wednesday","5",0.7,27.48,6960,40,0,0,0,58,0.700424138,586,1
2015-03-04,"week_1",0,"Wednesday","10",0.7,21.82,5760,30,0,0,0,53,0.700058333,1334,1
2015-03-04,"week_1",1,"Wednesday","7",0.8,4.6,8400,0,0,0,0,20,0.684888889,0,0
2015-03-04,"week_1",1,"Wednesday","5",0.7,4.6,960,0,0,0,0,8,0.592083333,0,0
2015-03-04,"week_1",1,"Wednesday","2",0.5,3.9,960,0,0,0,0,8,0.5403125,0,1
2015-03-04,"week_1",0,"Wednesday","8",0.8,29.4,6840,0,0,0,0,57,0.433263158,30,0
2015-03-04,"week_1",0,"Wednesday","2",0.5,15.28,5520,0,0,0,1,46,0.404144928,261,0
2015-03-04,"week_1",0,"Wednesday","6",0.75,18.79,3960,0,0,0,0,33,0.332146465,52,0
2015-03-05,"week_1",1,"Thursday","8",0.8,4.6,2640,0,0,0,0,22,0.980984848,0,1
2015-03-05,"week_1",1,"Thursday","2",0.6,3.9,960,0,0,0,0,8,0.950625,0,1
2015-03-05,"week_1",1,"Thursday","11",0.8,2.9,1200,0,0,0,0,10,0.927291667,0,1
2015-03-05,"week_1",1,"Thursday","12",0.8,4.6,1080,0,0,0,0,9,0.868888889,0,1
2015-03-05,"week_1",1,"Thursday","1",0.7,3.94,960,0,0,0,0,8,0.812625,0,1
2015-03-05,"week_1",1,"Thursday","4",0.7,3.94,960,0,0,0,0,8,0.812625,0,1
2015-03-05,"week_1",1,"Thursday","3",0.8,4.6,1800,0,0,0,0,15,0.810111111,0,1
2015-03-05,"week_1",0,"Thursday","11",0.8,11.41,3420,50,0,0,0,56,0.800701754,455,1
2015-03-05,"week_1",0,"Thursday","3",0.8,29.4,1800,63,0,0,0,57,0.800534979,797,1
2015-03-05,"week_1",0,"Thursday","12",0.8,15.26,4080,50,0,0,0,34,0.800401961,959,1
2015-03-05,"week_1",0,"Thursday","1",0.7,26.82,6960,50,0,0,0,58,0.750651724,1373,1
2015-03-05,"week_1",0,"Thursday","9",0.75,18.79,6240,45,0,0,0,52,0.750395513,1228,1
2015-03-05,"week_1",0,"Thursday","4",0.7,26.82,7080,50,0,0,0,59,0.750050847,1117,1
2015-03-05,"week_1",0,"Thursday","5",0.7,27.48,6960,40,0,0,0,58,0.700424138,230,1
2015-03-05,"week_1",0,"Thursday","10",0.7,21.82,6000,30,0,0,0,50,0.700422,1390,1
2015-03-05,"week_1",0,"Thursday","2",0.6,15.28,1320,0,0,0,1,46,0.600099145,529,1
2015-03-05,"week_1",1,"Thursday","9",0.75,2.9,960,0,0,0,0,8,0.453125,0,0
2015-03-05,"week_1",0,"Thursday","7",0.8,30.1,1200,0,4,40,0,59,0.366053523,834,0
2015-03-05,"week_1",0,"Thursday","6",0.35,22.53,2640,0,0,0,1,39,0.26369382,1450,0
2015-03-07,"week_1",1,"Saturday","12",0.8,4.6,1080,0,0,0,0,9,0.868888889,0,1
2015-03-07,"week_1",0,"Saturday","12",0.8,15.26,4080,75,0,0,0,34,0.850520588,986,1
2015-03-07,"week_1",0,"Saturday","1",0.7,26.82,8160,70,0,0,0,58,0.850045,1267,1
2015-03-07,"week_1",1,"Saturday","7",0.8,4.6,6000,0,0,0,0,25,0.825444444,0,1
2015-03-07,"week_1",1,"Saturday","5",0.35,3.94,2400,0,0,0,0,10,0.80575,0,1
2015-03-07,"week_1",0,"Saturday","4",0.7,26.82,6960,60,0,0,0,58,0.800746552,1195,1
2015-03-07,"week_1",0,"Saturday","3",0.8,29.4,6840,63,0,0,1,57,0.800578947,983,1
2015-03-07,"week_1",0,"Saturday","11",0.8,11.41,3420,50,0,0,0,58,0.800034503,471,1
2015-03-07,"week_1",1,"Saturday","6",0.5,2.9,960,0,0,0,0,8,0.7975,0,1
2015-03-07,"week_1",0,"Saturday","9",0.75,18.79,3480,45,0,0,0,51,0.749987124,1226,1
2015-03-07,"week_1",0,"Saturday","10",0.7,21.82,6000,30,0,0,0,50,0.700422,1251,1
2015-03-07,"week_1",1,"Saturday","1",0.7,3.94,960,0,0,0,0,8,0.664875,0,0
2015-03-07,"week_1",1,"Saturday","4",0.7,3.94,960,0,0,0,0,8,0.664875,0,0
2015-03-07,"week_1",1,"Saturday","11",0.8,2.9,960,0,0,0,0,8,0.657083333,0,0
2015-03-07,"week_1",0,"Saturday","2",0.65,16.1,4200,0,0,0,1,45,0.65024031,626,1
2015-03-07,"week_1",1,"Saturday","8",0.8,4.6,3600,0,0,0,0,15,0.590740741,0,0
2015-03-07,"week_1",1,"Saturday","2",0.65,3.9,1920,0,0,0,0,8,0.528125,0,0
2015-03-07,"week_1",0,"Saturday","6",0.5,23.41,2280,0,0,0,1,39,0.500528095,1379,1
2015-03-07,"week_1",0,"Saturday","5",0.7,27.48,6960,24,0,0,1,58,0.408960345,541,0
2015-03-08,"week_2",1,"Sunday","3",0.8,4.6,1440,0,0,0,0,12,0.951944444,0,1
2015-03-08,"week_2",1,"Sunday","12",0.8,4.6,1080,0,0,0,0,9,0.945555556,0,1
2015-03-08,"week_2",1,"Sunday","9",0.75,2.9,1080,0,0,0,0,9,0.929074074,0,1
2015-03-08,"week_2",1,"Sunday","1",0.75,3.94,960,0,0,0,0,8,0.890604167,0,1
2015-03-08,"week_2",1,"Sunday","4",0.75,3.94,960,0,0,0,0,8,0.890604167,0,1
2015-03-08,"week_2",1,"Sunday","2",0.7,3.9,1200,0,0,0,0,10,0.884,0,1
2015-03-08,"week_2",1,"Sunday","5",0.5,3.94,960,0,0,0,0,8,0.857916667,0,1
2015-03-08,"week_2",0,"Sunday","4",0.75,26.82,6840,65,0,0,0,57,0.850084211,1082,1
2015-03-08,"week_2",0,"Sunday","1",0.75,26.82,6960,65,0,0,0,58,0.85007069,1254,1
2015-03-08,"week_2",0,"Sunday","3",0.8,30.1,3360,50,0,0,1,57,0.800511068,1278,1
2015-03-08,"week_2",0,"Sunday","12",0.8,15.26,4080,63,0,0,0,34,0.800401961,1064,1
2015-03-08,"week_2",0,"Sunday","11",0.8,11.41,3420,50,0,0,0,58,0.800034503,313,1
2015-03-08,"week_2",1,"Sunday","11",0.8,2.9,960,0,0,0,0,8,0.755208333,0,0
2015-03-08,"week_2",0,"Sunday","9",0.75,18.79,5640,45,0,0,0,52,0.750371895,1239,1
2015-03-08,"week_2",0,"Sunday","10",0.7,21.82,6000,30,0,0,0,50,0.700422,1335,1
2015-03-08,"week_2",0,"Sunday","2",0.7,16.1,4800,30,0,0,1,45,0.700106061,928,1
2015-03-08,"week_2",0,"Sunday","6",0.6,23.41,2520,23,0,0,1,38,0.601037091,1266,1
2015-03-08,"week_2",0,"Sunday","8",0.6,30.48,6720,0,0,0,1,56,0.600528571,869,1
2015-03-08,"week_2",0,"Sunday","5",0.5,26.82,7080,23,0,0,1,59,0.500033898,711,1
2015-03-08,"week_2",1,"Sunday","8",0.6,3.9,960,0,0,0,0,8,0.4509375,0,0
2015-03-08,"week_2",1,"Sunday","10",0.7,2.9,960,0,0,0,0,8,0.441041667,0,0
2015-03-08,"week_2",1,"Sunday","6",0.6,2.9,960,0,0,0,0,8,0.271875,0,0
2015-03-09,"week_2",1,"Monday","11",0.8,2.9,0,960,0,0,0,8,0.960625,0,1
2015-03-09,"week_2",1,"Monday","12",0.8,4.6,0,1080,0,0,0,9,0.902962963,0,1
2015-03-09,"week_2",1,"Monday","5",0.6,3.94,0,2880,0,0,0,12,0.864342593,0,1
2015-03-09,"week_2",0,"Monday","4",0.75,26.82,7020,65,0,0,0,58,0.850446154,1079,1
2015-03-09,"week_2",0,"Monday","1",0.75,26.82,7140,65,0,0,0,59,0.850426891,1322,1
2015-03-09,"week_2",1,"Monday","9",0.75,2.9,0,3600,0,0,0,15,0.841,0,1
2015-03-09,"week_2",0,"Monday","3",0.8,30.1,5160,50,0,0,1,58,0.800842424,964,1
2015-03-09,"week_2",0,"Monday","12",0.8,15.26,4080,63,0,0,0,34,0.800401961,1132,1
2015-03-09,"week_2",0,"Monday","11",0.8,11.41,3420,50,0,0,0,58,0.800034503,357,1
2015-03-09,"week_2",1,"Monday","3",0.8,4.6,0,1440,0,0,0,12,0.795416667,0,1
2015-03-09,"week_2",1,"Monday","4",0.75,3.94,0,960,0,0,0,8,0.7953875,0,1
2015-03-09,"week_2",1,"Monday","1",0.75,3.94,0,960,0,0,0,8,0.794566667,0,1
2015-03-09,"week_2",0,"Monday","9",0.75,18.79,6240,45,0,0,0,52,0.750395513,1193,1
2015-03-09,"week_2",0,"Monday","2",0.7,16.1,5520,30,0,0,1,45,0.700516224,817,1
2015-03-09,"week_2",0,"Monday","10",0.7,21.82,6000,30,0,0,0,50,0.700422,1576,1
2015-03-09,"week_2",1,"Monday","2",0.7,3.9,0,1200,0,0,0,10,0.6825,0,0
2015-03-09,"week_2",0,"Monday","6",0.65,23.41,4560,35,0,0,1,38,0.650962281,1262,1
2015-03-09,"week_2",0,"Monday","8",0.65,30.48,6720,26,0,0,1,56,0.650421429,953,1
2015-03-09,"week_2",0,"Monday","5",0.6,26.82,7080,23,0,0,1,59,0.600040678,919,1
2015-03-09,"week_2",0,"Monday","7",0.5,30.48,6600,0,0,0,1,55,0.500610909,1161,1
2015-03-09,"week_2",1,"Monday","10",0.7,2.9,0,960,0,0,0,8,0.477291667,0,0
2015-03-09,"week_2",1,"Monday","8",0.65,3.9,0,960,0,0,0,8,0.2640625,0,0
2015-03-10,"week_2",1,"Tuesday","12",0.8,4.6,1080,0,0,0,0,9,0.92,0,1
2015-03-10,"week_2",1,"Tuesday","5",0.6,3.94,1440,0,0,0,0,12,0.909391667,0,1
2015-03-10,"week_2",0,"Tuesday","1",0.75,26.82,7080,75,0,0,0,59,0.900061017,1574,1
2015-03-10,"week_2",1,"Tuesday","3",0.8,4.6,1440,0,0,0,0,12,0.894444444,0,1
2015-03-10,"week_2",1,"Tuesday","4",0.75,3.94,960,0,0,0,0,8,0.881575,0,1
2015-03-10,"week_2",1,"Tuesday","1",0.75,3.94,960,0,0,0,0,8,0.880754167,0,1
2015-03-10,"week_2",0,"Tuesday","4",0.75,26.82,5880,65,0,0,0,59,0.850084211,1104,1
2015-03-10,"week_2",1,"Tuesday","9",0.75,2.9,1800,0,0,0,0,15,0.821666667,0,1
2015-03-10,"week_2",0,"Tuesday","12",0.8,15.26,4080,63,0,0,0,34,0.800401961,1069,1
2015-03-10,"week_2",0,"Tuesday","3",0.8,30.1,6960,63,0,0,1,58,0.800071839,756,1
2015-03-10,"week_2",0,"Tuesday","11",0.8,11.41,3420,50,0,0,0,58,0.800034503,338,1
2015-03-10,"week_2",1,"Tuesday","11",0.8,2.9,960,0,0,0,0,8,0.758229167,0,0
2015-03-10,"week_2",0,"Tuesday","10",0.75,21.82,6000,34,0,0,0,50,0.750608,1499,1
2015-03-10,"week_2",0,"Tuesday","9",0.75,18.79,6240,45,0,0,0,52,0.750395513,1247,1
2015-03-10,"week_2",1,"Tuesday","2",0.7,3.9,960,0,0,0,0,8,0.741,0,1
2015-03-10,"week_2",0,"Tuesday","8",0.7,30.48,6840,30,0,0,1,57,0.700505263,923,1
2015-03-10,"week_2",0,"Tuesday","6",0.7,23.41,4560,30,0,0,1,38,0.700246491,1180,1
2015-03-10,"week_2",0,"Tuesday","2",0.7,16.1,5400,40,0,0,1,45,0.700051852,957,1
2015-03-10,"week_2",0,"Tuesday","5",0.65,26.82,7080,26,0,0,1,59,0.650044068,1001,1
2015-03-10,"week_2",0,"Tuesday","7",0.6,30.48,6840,25,0,0,1,57,0.630402924,1017,1
2015-03-10,"week_2",1,"Tuesday","8",0.65,3.9,960,0,0,0,0,8,0.560625,0,0
2015-03-10,"week_2",1,"Tuesday","7",0.5,3.9,960,0,0,0,0,8,0.560625,0,1
2015-03-10,"week_2",1,"Tuesday","10",0.7,2.9,960,0,0,0,0,8,0.39875,0,0
2015-03-11,"week_2",1,"Wednesday","12",0.8,4.6,2160,0,0,0,0,9,0.922839506,0,1
2015-03-11,"week_2",1,"Wednesday","11",0.8,2.9,2400,0,0,0,0,10,0.874027778,0,1
2015-03-11,"week_2",1,"Wednesday","2",0.75,3.9,1920,0,0,0,0,8,0.819270833,0,1
2015-03-11,"week_2",1,"Wednesday","4",0.75,3.94,1920,0,0,0,0,8,0.813309028,0,1
2015-03-11,"week_2",1,"Wednesday","1",0.75,3.94,1920,0,0,0,0,8,0.812625,0,1
2015-03-11,"week_2",0,"Wednesday","12",0.8,15.26,4080,63,0,0,0,34,0.800401961,470,1
2015-03-11,"week_2",0,"Wednesday","3",0.8,30.1,6960,63,0,0,1,58,0.800071839,735,1
2015-03-11,"week_2",0,"Wednesday","11",0.8,11.41,3420,50,0,0,0,58,0.800034503,560,1
2015-03-11,"week_2",1,"Wednesday","3",0.8,4.6,1920,0,0,0,0,8,0.786631944,0,0
2015-03-11,"week_2",1,"Wednesday","5",0.7,3.94,1440,0,0,0,0,12,0.75885,0,1
2015-03-11,"week_2",0,"Wednesday","10",0.75,21.82,6000,34,0,0,0,50,0.750608,1674,1
2015-03-11,"week_2",0,"Wednesday","9",0.75,18.79,5040,45,0,0,0,52,0.750347333,290,1
2015-03-11,"week_2",0,"Wednesday","2",0.75,16.1,5400,45,0,0,1,45,0.750140741,971,1
2015-03-11,"week_2",0,"Wednesday","1",0.75,26.82,7080,45,0,0,0,59,0.750050847,1322,1
2015-03-11,"week_2",0,"Wednesday","4",0.75,26.82,7080,45,0,0,0,59,0.750050847,1054,1
2015-03-11,"week_2",0,"Wednesday","5",0.7,26.82,6960,30,0,0,1,58,0.700556897,992,1
2015-03-11,"week_2",0,"Wednesday","8",0.7,30.48,6840,30,0,0,1,57,0.700505263,914,1
2015-03-11,"week_2",0,"Wednesday","6",0.7,23.41,4560,40,0,0,1,38,0.700246491,1128,1
2015-03-11,"week_2",0,"Wednesday","7",0.65,30.48,6840,26,0,0,1,57,0.650596491,935,1
2015-03-11,"week_2",1,"Wednesday","10",0.75,2.9,960,0,0,0,0,8,0.628333333,0,0
2015-03-11,"week_2",1,"Wednesday","8",0.7,3.9,960,0,0,0,0,8,0.625625,0,0
2015-03-11,"week_2",1,"Wednesday","7",0.65,3.9,960,0,0,0,0,8,0.625625,0,0
2015-03-11,"week_2",1,"Wednesday","9",0.75,2.9,1800,0,0,0,0,15,0.505888889,0,0
2015-03-11,"week_2",1,"Wednesday","6",0.7,2.9,720,0,0,0,0,6,0.394722222,0,0
