"week_in_monthweek_2","week_in_monthweek_3","week_in_monthweek_4","department","daySaturday","daySunday","dayThursday","dayTuesday","dayWednesday","team2","team3","team4","team5","team6","team7","team8","team9","team10","team11","team12","targeted_productivity","smv","over_time","incentive","no_of_style_change","no_of_workers","wip_sewing","y"
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,5.13,960,0,0,8,0,0
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7,2.9,1800,0,0,15,0,1
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8,4.6,1440,0,0,12,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,50,0,34,1062,1
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.8,30.1,7140,50,0,60,450,1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8,30.1,6480,50,1,59,901,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7,4.6,960,0,0,8,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.75,30.1,5640,45,1,59,739,1
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,3360,45,0,33,913,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.75,11.61,3360,34,1,57,698,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.75,29.4,5340,45,1,60,1172,1
0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75,2.9,1800,0,0,15,0,0
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7,2.9,1800,0,0,15,0,1
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7,30.33,1680,30,1,59,408,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7,29.4,4560,40,1,58,1079,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7,18.79,3000,30,1,52,1068,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.7,2.9,960,0,0,8,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7,21.25,6360,0,1,53,1834,0
0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7,3.9,960,0,0,8,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22.53,5040,0,1,42,708,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75,18.79,6240,56,1,52,1085,1
0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.8,4.6,1080,0,0,9,0,1
0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8,4.6,2400,0,0,20,0,1
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,4.6,1800,0,0,15,0,1
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7,2.9,1200,0,0,10,0,1
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8,30.1,4080,50,1,59,323,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,50,0,34,1053,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8,30.1,7080,50,1,59,786,1
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,3960,45,1,33,1003,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.75,11.61,3360,45,0,57,635,1
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.75,29.4,6960,45,1,58,1283,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7,29.4,6960,30,1,58,847,1
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7,30.33,3960,30,1,58,361,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7,21.82,6240,0,1,52,1653,1
0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75,4.6,960,0,0,8,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7,4.6,960,0,0,8,0,0
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.8,30.1,1200,49,1,59,15,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.65,22.53,5040,0,1,42,762,0
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7,3.9,960,0,0,8,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.75,2.9,960,0,0,8,0,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7,2.9,960,0,0,8,0,0
0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,4.6,6300,0,0,15,0,1
0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8,4.6,7560,0,0,18,0,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,30.1,4080,50,1,59,694,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,11.61,2820,50,1,57,816,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,63,0,34,1065,1
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.94,3360,0,0,8,0,1
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,3960,45,0,33,912,1
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,29.4,6840,45,1,57,1244,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,18.79,5640,45,1,52,1020,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,29.4,6960,56,1,58,916,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,21.82,3240,0,1,52,1591,1
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,30.33,6960,0,1,58,398,0
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.6,3780,0,0,9,0,0
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,3.9,960,0,0,8,0,0
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,30.1,7080,32,1,59,437,0
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.35,27.48,6840,38,1,57,413,1
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,2.9,3360,0,0,8,0,0
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,2.9,960,0,0,8,0,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,26.66,6600,23,1,55,1164,1
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,4.6,3360,0,0,8,0,0
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,2.9,3360,0,0,8,0,0
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,4.6,6300,0,0,15,0,1
0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8,4.6,7560,0,0,18,0,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,11.61,0,50,1,58,954,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,1700,62,0,34,1194,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,30.1,840,38,1,59,644,1
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.94,3360,0,0,8,0,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,29.4,4440,45,1,57,1144,1
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,3960,45,0,33,1012,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,29.4,4560,56,1,58,792,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,18.79,6240,45,1,52,841,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,21.82,6120,40,1,51,1448,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,30.33,4560,0,1,58,512,1
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.6,3780,0,0,9,0,0
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,3.9,960,0,0,8,0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,27.48,6840,30,1,57,609,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,26.66,6840,30,1,57,1448,1
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,26.66,6960,23,1,58,556,1
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,2.9,3360,0,0,8,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,2.9,960,0,0,8,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,4.6,3360,0,0,8,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,2.9,3360,0,0,8,0,0
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,4.6,10500,0,0,25,0,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,4.6,3360,0,0,8,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,63,0,34,1106,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,29.4,6240,56,0,57,622,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,3960,45,0,33,1193,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,29.4,6840,45,0,57,1143,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,18.79,6240,34,0,52,895,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6,27.48,6720,38,0,56,549,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,21.82,5640,30,0,52,1393,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,26.66,6840,38,0,57,1578,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,30.33,1800,0,0,58,254,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,11.61,0,50,0,57,347,0
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6,3.94,960,0,0,8,0,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,2.9,3360,0,0,8,0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6,26.66,6840,23,0,57,692,1
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,3.9,960,0,0,8,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,30.1,6960,0,0,58,934,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3.94,3360,0,0,8,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,2.9,960,0,0,8,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,4.6,3360,0,0,8,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,3.9,1200,0,0,10,0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,4.6,10080,0,0,24,0,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.65,3.94,960,0,0,8,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,26.66,6840,65,0,57,1527,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,63,0,34,1035,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,2.9,1200,0,0,10,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,11.61,0,50,0,57,632,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,29.4,4680,50,0,57,1231,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,30.1,7080,0,0,59,616,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,4.6,3360,0,0,8,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,2880,34,0,33,947,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,29.4,6840,45,0,57,551,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,18.79,6240,45,0,52,935,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.65,26.66,6780,55,0,57,832,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.65,27.48,6720,34,0,56,544,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,21.82,3600,30,0,51,1511,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,2.9,3360,0,0,8,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.6,3780,0,0,9,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,3.94,3360,0,0,8,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,4.6,3360,0,0,8,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.8,4.6,4200,0,0,10,0,1
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8,4.6,6300,0,0,15,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.8,11.41,0,50,0,56,601,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,26.66,6960,60,0,58,1562,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,50,0,34,983,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8,29.4,6840,50,0,57,1156,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.8,30.1,7080,50,0,59,29,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7,26.66,6960,50,0,58,950,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.75,29.4,6840,56,0,57,534,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.75,18.79,6240,34,0,52,1096,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75,20.2,3120,45,0,33,402,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.75,4.6,3360,0,0,8,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7,27.48,6840,30,0,57,573,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7,21.82,5040,30,0,51,1313,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.6,3780,0,0,9,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.4,3.9,6300,0,0,15,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3.94,3360,0,0,8,0,0
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7,3.94,3360,0,0,8,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7,2.9,3360,0,0,8,0,0
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7,4.6,3360,0,0,8,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75,2.9,3360,0,0,8,0,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.4,15.28,5400,0,1,45,157,0
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8,4.6,1200,0,0,10,0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8,4.6,960,0,0,8,0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,4.6,1080,0,0,9,0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75,2.9,960,0,0,8,0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7,3.94,960,0,0,8,0,1
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.7,3.94,960,0,0,8,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8,11.41,0,38,0,56,433,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,50,0,34,961,1
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8,29.4,6840,63,0,57,1169,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8,30.1,3960,50,0,59,874,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.7,26.82,6960,60,0,58,1028,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7,26.82,6960,50,0,58,1772,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75,18.79,6240,34,0,52,1206,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.7,27.48,6960,40,0,58,586,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7,21.82,5760,30,0,53,1334,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8,4.6,8400,0,0,20,0,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.7,4.6,960,0,0,8,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,3.9,960,0,0,8,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8,29.4,6840,0,0,57,30,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,15.28,5520,0,1,46,261,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.75,18.79,3960,0,0,33,52,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8,4.6,2640,0,0,22,0,1
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,3.9,960,0,0,8,0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.9,1200,0,0,10,0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.6,1080,0,0,9,0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3.94,960,0,0,8,0,1
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,3.94,960,0,0,8,0,1
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,4.6,1800,0,0,15,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,11.41,3420,50,0,56,455,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,29.4,1800,63,0,57,797,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,50,0,34,959,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,26.82,6960,50,0,58,1373,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,18.79,6240,45,0,52,1228,1
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,26.82,7080,50,0,59,1117,1
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,27.48,6960,40,0,58,230,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,21.82,6000,30,0,50,1390,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,15.28,1320,0,1,46,529,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,2.9,960,0,0,8,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,30.1,1200,0,0,59,834,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.35,22.53,2640,0,1,39,1450,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.6,1080,0,0,9,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,75,0,34,986,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,26.82,8160,70,0,58,1267,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,4.6,6000,0,0,25,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.35,3.94,2400,0,0,10,0,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,26.82,6960,60,0,58,1195,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,29.4,6840,63,1,57,983,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,11.41,3420,50,0,58,471,1
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,2.9,960,0,0,8,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,18.79,3480,45,0,51,1226,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,21.82,6000,30,0,50,1251,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3.94,960,0,0,8,0,0
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,3.94,960,0,0,8,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.9,960,0,0,8,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.65,16.1,4200,0,1,45,626,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8,4.6,3600,0,0,15,0,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.65,3.9,1920,0,0,8,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,23.41,2280,0,1,39,1379,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,27.48,6960,24,1,58,541,0
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,4.6,1440,0,0,12,0,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,4.6,1080,0,0,9,0,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,2.9,1080,0,0,9,0,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3.94,960,0,0,8,0,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,3.94,960,0,0,8,0,1
1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,3.9,1200,0,0,10,0,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,3.94,960,0,0,8,0,1
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,26.82,6840,65,0,57,1082,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,26.82,6960,65,0,58,1254,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,30.1,3360,50,1,57,1278,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,15.26,4080,63,0,34,1064,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,11.41,3420,50,0,58,313,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.9,960,0,0,8,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,18.79,5640,45,0,52,1239,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,21.82,6000,30,0,50,1335,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,16.1,4800,30,1,45,928,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,23.41,2520,23,1,38,1266,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6,30.48,6720,0,1,56,869,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,26.82,7080,23,1,59,711,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6,3.9,960,0,0,8,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,2.9,960,0,0,8,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,2.9,960,0,0,8,0,0
